timestamp,station_name,latitude,longitude,TMP,RH,UGRD,VGRD,CAPE,PWAT,APCP,PRES,file_name,WAVE_H,WAVE_DIR,WAVE_P,CURRENT_VEL,CURRENT_DIR,SST,storm_severity
2026-06-02 18:00:00,Hoang Sa,16.54,111.61,303.1884460449219,65.0999984741211,-1.3326318264007568,2.2318115234375,1305.0,45.77375871127597,0.0,100499.1953125,gfs.20260602_18.f000.grib2,1.0,180.0,5.0,0.2,180.0,300.583489515217,0
2026-06-03 00:00:00,Hoang Sa,16.54,111.61,303.2056579589844,67.5,-1.3006103038787842,1.1445825099945068,1512.0,43.85013846278599,0.0,100548.359375,gfs.20260603_00.f000.grib2,1.0,180.0,5.0,0.2,180.0,301.0365032904354,0
2026-06-03 06:00:00,Hoang Sa,16.54,111.61,305.60369873046875,66.80000305175781,0.4956396520137787,0.0782202184200286,1373.0,47.75423136307862,0.0,100408.3984375,gfs.20260603_06.f000.grib2,1.0,180.0,5.0,0.2,180.0,300.11982394565814,0
2026-06-03 12:00:00,Hoang Sa,16.54,111.61,303.161865234375,68.19999694824219,-0.446269541978836,4.257577896118164,1777.0,42.81012668284732,0.0,100416.7109375,gfs.20260603_12.f000.grib2,1.0,180.0,5.0,0.2,180.0,300.9997019635127,0
2026-06-03 18:00:00,Hoang Sa,16.54,111.61,303.1923217773437,48.79999923706055,1.989538550376892,7.8537917137146,2324.0,34.91606911267851,0.0,100421.265625,gfs.20260603_18.f000.grib2,1.0,180.0,5.0,0.2,180.0,300.96484675445123,0
2026-06-04 00:00:00,Hoang Sa,16.54,111.61,303.2012939453125,47.70000076293945,3.2818384170532227,5.617956638336182,1966.0,38.50699286793292,0.0,100443.1328125,gfs.20260604_00.f000.grib2,1.0,180.0,5.0,0.2,180.0,300.7183307877221,0
2026-06-04 06:00:00,Hoang Sa,16.54,111.61,303.5,62.400001525878906,3.4946539402008057,6.092688083648682,2391.0,42.67915107050053,,100412.3125,gfs.20260604_06.f000.grib2,1.0,180.0,5.0,0.2,180.0,303.5,0
2026-06-04 12:00:00,Hoang Sa,16.54,111.61,303.1386413574219,64.30000305175781,0.2460351586341858,6.997553825378418,2865.0,42.26945141468634,,100453.125,gfs.20260604_12.f000.grib2,1.0,180.0,5.0,0.2,180.0,303.1386413574219,0
2026-06-01 00:00:00,Huyen Tran,8.15,110.63,302.7523193359375,81.80000305175781,8.137175559997559,4.385638236999512,1286.0,50.03200177768038,9.715104203030116,100950.421875,gfs.20260601_00.f000.grib2,1.0,180.0,5.0,0.2,180.0,301.8691839892265,0
2026-06-01 06:00:00,Huyen Tran,8.15,110.63,302.6878967285156,86.9000015258789,10.270883560180664,4.372368335723877,1082.0,47.816707873923214,10.26623930694316,100837.2734375,gfs.20260601_06.f000.grib2,1.0,180.0,5.0,0.2,180.0,300.69498767949443,1
2026-06-01 12:00:00,Huyen Tran,8.15,110.63,302.50006103515625,84.0,8.2965726852417,2.4448511600494385,1104.0,49.91074777705935,9.321325176701116,100912.484375,gfs.20260601_12.f000.grib2,1.0,180.0,5.0,0.2,180.0,300.94215251226706,0
2026-06-01 18:00:00,Huyen Tran,8.15,110.63,302.3999938964844,86.4000015258789,7.117732048034668,3.826589345932007,1297.0,51.87421659810162,10.628321152315758,100862.8125,gfs.20260601_18.f000.grib2,1.0,180.0,5.0,0.2,180.0,300.9678523997417,0
2026-06-02 00:00:00,Huyen Tran,8.15,110.63,302.4013061523437,89.69999694824219,7.623215198516846,4.391057014465332,677.0,55.43774609729553,7.982148318170269,100968.359375,gfs.20260602_00.f000.grib2,1.0,180.0,5.0,0.2,180.0,301.4566046380409,0
2026-06-02 06:00:00,Huyen Tran,8.15,110.63,302.4510192871094,88.0,8.512226104736328,4.518234729766846,599.0,50.83998849411677,9.92509138853229,100817.046875,gfs.20260602_06.f000.grib2,1.0,180.0,5.0,0.2,180.0,301.42195677564416,0
2026-06-02 12:00:00,Huyen Tran,8.15,110.63,302.5167541503906,87.80000305175781,8.6270170211792,4.853891372680664,704.0,50.27814524050269,9.526934343853616,100878.359375,gfs.20260602_12.f000.grib2,1.0,180.0,5.0,0.2,180.0,301.4138419168378,0
2026-06-02 18:00:00,Huyen Tran,8.15,110.63,302.48846435546875,78.4000015258789,8.287367820739746,4.76181173324585,1261.0,47.089183056385615,10.117088207203068,100804.796875,gfs.20260602_18.f000.grib2,1.0,180.0,5.0,0.2,180.0,301.19594994072867,0
2026-06-03 00:00:00,Huyen Tran,8.15,110.63,302.50567626953125,82.4000015258789,7.439389705657959,4.464582443237305,1539.0,51.54931925005259,10.400675412194262,100893.953125,gfs.20260603_00.f000.grib2,1.0,180.0,5.0,0.2,180.0,300.8229976655766,0
2026-06-03 06:00:00,Huyen Tran,8.15,110.63,302.60369873046875,80.4000015258789,6.995639801025391,4.308220386505127,1437.0,49.72305092537405,10.28684610785663,100790.796875,gfs.20260603_06.f000.grib2,1.0,180.0,5.0,0.2,180.0,299.49038679088926,0
2026-06-03 12:00:00,Huyen Tran,8.15,110.63,302.2618713378906,76.0,4.463730335235596,5.407577991485596,2026.0,45.733286599301856,11.14553671361732,100835.9140625,gfs.20260603_12.f000.grib2,1.0,180.0,5.0,0.2,180.0,301.05094846616294,0
2026-06-03 18:00:00,Huyen Tran,8.15,110.63,302.0923156738281,74.5,4.949538707733154,3.923791885375977,2016.0,46.965008376968896,11.080986491736615,100821.265625,gfs.20260603_18.f000.grib2,1.0,180.0,5.0,0.2,180.0,300.2045989628731,0
2026-06-04 00:00:00,Huyen Tran,8.15,110.63,302.1012878417969,71.30000305175781,4.421838283538818,5.287956714630127,2301.0,44.866088082094514,10.129018073152862,100916.734375,gfs.20260604_00.f000.grib2,1.0,180.0,5.0,0.2,180.0,301.3814516631691,0
2026-06-04 06:00:00,Huyen Tran,8.15,110.63,302.20001220703125,69.69999694824219,4.424654006958008,5.292687892913818,2602.0,43.99060621836599,,100807.515625,gfs.20260604_06.f000.grib2,1.0,180.0,5.0,0.2,180.0,302.20001220703125,0
2026-06-04 12:00:00,Huyen Tran,8.15,110.63,302.03863525390625,64.80000305175781,3.0960352420806885,4.247553825378418,2910.0,41.69364197656205,,100856.328125,gfs.20260604_12.f000.grib2,1.0,180.0,5.0,0.2,180.0,302.03863525390625,0
2026-06-01 00:00:00,Ly Son,15.38,109.15,302.2523193359375,67.30000305175781,0.6071752905845642,1.915638446807861,1120.0,42.97590880127736,0.0,100931.2265625,gfs.20260601_00.f000.grib2,1.0,180.0,5.0,0.2,180.0,300.1745258753169,0
2026-06-01 06:00:00,Ly Son,15.38,109.15,306.28790283203125,53.29999923706055,-2.0491161346435547,-0.2976318299770355,932.0,44.55995565650017,0.0,100794.078125,gfs.20260601_06.f000.grib2,1.0,180.0,5.0,0.2,180.0,299.75280888220834,0
2026-06-01 12:00:00,Ly Son,15.38,109.15,302.2000732421875,42.29999923706055,-4.0934271812438965,1.5748510360717771,1635.0,36.99248136052653,0.0,100762.0859375,gfs.20260601_12.f000.grib2,1.0,180.0,5.0,0.2,180.0,300.7035944351546,0
2026-06-01 18:00:00,Ly Son,15.38,109.15,302.20001220703125,52.09999847412109,-0.5722680687904358,3.2965893745422363,1314.0,37.48917332585899,0.0,100795.609375,gfs.20260601_18.f000.grib2,1.0,180.0,5.0,0.2,180.0,300.8842109368441,0
2026-06-02 00:00:00,Ly Son,15.38,109.15,302.2012939453125,53.20000076293945,0.2932153344154358,2.971057176589966,1399.0,38.09704200459006,0.0,100785.9609375,gfs.20260602_00.f000.grib2,1.0,180.0,5.0,0.2,180.0,301.2392820632746,0
2026-06-02 06:00:00,Ly Son,15.38,109.15,303.6510314941406,49.59999847412109,-3.827773332595825,2.548234939575196,1104.0,38.167654799327046,0.0,100629.8515625,gfs.20260602_06.f000.grib2,1.0,180.0,5.0,0.2,180.0,301.28069389300026,0
2026-06-02 12:00:00,Ly Son,15.38,109.15,302.11676025390625,39.59999847412109,-3.3329827785491943,3.783891677856445,1673.0,28.17759733990973,0.0,100518.359375,gfs.20260602_12.f000.grib2,1.0,180.0,5.0,0.2,180.0,300.6243098346445,0
2026-06-02 18:00:00,Ly Son,15.38,109.15,301.98846435546875,44.59999847412109,-1.662631869316101,5.431811332702637,708.0,33.76966817195313,0.0,100502.390625,gfs.20260602_18.f000.grib2,1.0,180.0,5.0,0.2,180.0,301.3855211331148,0
2026-06-03 00:00:00,Ly Son,15.38,109.15,302.00567626953125,36.20000076293945,-0.7106103301048279,4.38458251953125,291.0,30.60897512935471,0.0,100498.7578125,gfs.20260603_00.f000.grib2,1.0,180.0,5.0,0.2,180.0,301.078719962209,0
2026-06-03 06:00:00,Ly Son,15.38,109.15,303.5036926269531,62.79999923706055,-3.8443603515625,0.5582202076911926,502.0,48.30202286022448,0.0,100370.0,gfs.20260603_06.f000.grib2,1.0,180.0,5.0,0.2,180.0,300.9263472600221,0
2026-06-03 12:00:00,Ly Son,15.38,109.15,302.0618591308594,66.9000015258789,-1.1662695407867432,3.607578039169312,1425.0,42.46806737707838,0.0,100419.9140625,gfs.20260603_12.f000.grib2,1.0,180.0,5.0,0.2,180.0,300.67040286072535,0
2026-06-03 18:00:00,Ly Son,15.38,109.15,302.0923156738281,60.59999847412109,-0.9004614353179932,5.6037917137146,959.0,40.98156758505785,0.0,100398.8671875,gfs.20260603_18.f000.grib2,1.0,180.0,5.0,0.2,180.0,301.00663305770564,0
2026-06-04 00:00:00,Ly Son,15.38,109.15,302.00128173828125,53.900001525878906,0.6318383812904358,3.107956647872925,241.0,37.49249967836296,0.0,100379.1328125,gfs.20260604_00.f000.grib2,1.0,180.0,5.0,0.2,180.0,301.44216971560576,0
2026-06-04 06:00:00,Ly Son,15.38,109.15,306.6000061035156,51.59999847412109,-3.7353460788726807,-1.0873119831085205,329.0,43.39720748040279,,100285.9140625,gfs.20260604_06.f000.grib2,1.0,180.0,5.0,0.2,180.0,306.6000061035156,0
2026-06-04 12:00:00,Ly Son,15.38,109.15,302.03863525390625,54.5,-3.2339649200439453,1.1675536632537842,1419.0,37.20142802588487,,100342.7265625,gfs.20260604_12.f000.grib2,1.0,180.0,5.0,0.2,180.0,302.03863525390625,0
2026-06-01 00:00:00,Phu Quy,10.52,108.94,302.55230712890625,96.8000030517578,2.237175226211548,-4.914361476898193,560.0,52.44713505193023,10.078098637029823,100918.421875,gfs.20260601_00.f000.grib2,1.0,180.0,5.0,0.2,180.0,300.8893330341776,0
2026-06-01 06:00:00,Phu Quy,10.52,108.94,302.4878845214844,94.1999969482422,5.440883636474609,-1.2176318168640137,298.0,54.5489515111355,10.18619093936054,100806.875,gfs.20260601_06.f000.grib2,1.0,180.0,5.0,0.2,180.0,301.0341968657583,0
2026-06-01 12:00:00,Phu Quy,10.52,108.94,302.40008544921875,81.0,4.256572723388672,0.0148510746657848,665.0,46.87552074637591,9.064505185888656,100838.890625,gfs.20260601_12.f000.grib2,1.0,180.0,5.0,0.2,180.0,300.49581407389985,0
2026-06-01 18:00:00,Phu Quy,10.52,108.94,302.3999938964844,86.19999694824219,2.357731819152832,1.6065893173217771,677.0,52.027174485293806,9.041914811797287,100821.2109375,gfs.20260601_18.f000.grib2,1.0,180.0,5.0,0.2,180.0,301.4825557273562,0
2026-06-02 00:00:00,Phu Quy,10.52,108.94,302.4013061523437,88.30000305175781,5.273215293884277,1.4510570764541626,747.0,50.08311198075115,9.314615901221536,100838.765625,gfs.20260602_00.f000.grib2,1.0,180.0,5.0,0.2,180.0,300.8672306589298,0
2026-06-02 06:00:00,Phu Quy,10.52,108.94,302.551025390625,80.69999694824219,7.7822265625,2.6082348823547363,1015.0,52.20640567526945,11.070970325044778,100708.25,gfs.20260602_06.f000.grib2,1.0,180.0,5.0,0.2,180.0,300.9421990330546,0
2026-06-02 12:00:00,Phu Quy,10.52,108.94,302.5167541503906,80.4000015258789,6.74701738357544,3.713891506195069,796.0,47.36862525126502,10.120836315498428,100732.765625,gfs.20260602_12.f000.grib2,1.0,180.0,5.0,0.2,180.0,300.3162815102149,0
2026-06-02 18:00:00,Phu Quy,10.52,108.94,302.48846435546875,89.80000305175781,7.907368183135986,2.771811485290528,1305.0,52.0085747214949,13.38782500793661,100671.9921875,gfs.20260602_18.f000.grib2,1.0,180.0,5.0,0.2,180.0,300.78911762478185,0
2026-06-03 00:00:00,Phu Quy,10.52,108.94,302.60565185546875,72.5,9.399389266967772,2.754582405090332,1864.0,47.53551221794246,11.682677229748489,100727.5546875,gfs.20260603_00.f000.grib2,1.0,180.0,5.0,0.2,180.0,300.7462100422325,0
2026-06-03 06:00:00,Phu Quy,10.52,108.94,302.60369873046875,80.0999984741211,9.525639533996582,7.128220081329346,1058.0,46.48381885248365,10.90998741032892,100666.0,gfs.20260603_06.f000.grib2,1.0,180.0,5.0,0.2,180.0,301.1118314560633,1
2026-06-03 12:00:00,Phu Quy,10.52,108.94,302.4618530273437,81.4000015258789,6.663730621337891,6.617578029632568,1565.0,49.70770002057545,12.457533327462338,100703.109375,gfs.20260603_12.f000.grib2,1.0,180.0,5.0,0.2,180.0,300.9001389399897,0
2026-06-03 18:00:00,Phu Quy,10.52,108.94,302.3923034667969,85.4000015258789,9.879538536071776,4.473791599273682,1307.0,53.36274131911173,12.029348965531176,100744.46875,gfs.20260603_18.f000.grib2,1.0,180.0,5.0,0.2,180.0,301.06917475213106,1
2026-06-04 00:00:00,Phu Quy,10.52,108.94,302.4013061523437,71.5999984741211,7.961838245391846,5.047956466674805,2510.0,42.0269921490416,12.13251156210498,100777.53125,gfs.20260604_00.f000.grib2,1.0,180.0,5.0,0.2,180.0,301.1531194853701,0
2026-06-04 06:00:00,Phu Quy,10.52,108.94,302.29998779296875,66.80000305175781,9.334653854370115,6.002687931060791,2549.0,42.64178083076669,,100700.3125,gfs.20260604_06.f000.grib2,1.0,180.0,5.0,0.2,180.0,302.29998779296875,1
2026-06-04 12:00:00,Phu Quy,10.52,108.94,302.2386474609375,81.80000305175781,6.256035327911377,6.997553825378418,2671.0,47.983475878086914,,100757.125,gfs.20260604_12.f000.grib2,1.0,180.0,5.0,0.2,180.0,302.2386474609375,0
2026-06-01 00:00:00,Song Tu Tay,11.43,114.33,303.2523193359375,83.0999984741211,1.7771753072738647,6.295638561248779,1447.0,54.8500274158442,10.20336606393942,100875.2265625,gfs.20260601_00.f000.grib2,1.0,180.0,5.0,0.2,180.0,301.7310077737825,0
2026-06-01 06:00:00,Song Tu Tay,11.43,114.33,303.587890625,78.9000015258789,3.980883836746216,6.892368316650391,1876.0,50.88950238967514,12.189461764069074,100714.078125,gfs.20260601_06.f000.grib2,1.0,180.0,5.0,0.2,180.0,300.7980858860017,0
2026-06-01 12:00:00,Song Tu Tay,11.43,114.33,303.40008544921875,81.0999984741211,5.0365729331970215,7.014851093292236,1384.0,48.15752056907126,10.238188378635446,100822.890625,gfs.20260601_12.f000.grib2,1.0,180.0,5.0,0.2,180.0,300.64607296771294,0
2026-06-01 18:00:00,Song Tu Tay,11.43,114.33,303.3999938964844,93.6999969482422,3.697731971740722,5.186589241027832,2115.0,56.8930968412911,15.573792437529276,100698.015625,gfs.20260601_18.f000.grib2,1.0,180.0,5.0,0.2,180.0,300.5309240201581,0
2026-06-02 00:00:00,Song Tu Tay,11.43,114.33,303.4013061523437,88.0,4.873215198516846,7.251057147979736,1731.0,51.35259588806098,12.976435362408322,100797.1640625,gfs.20260602_00.f000.grib2,1.0,180.0,5.0,0.2,180.0,301.39126668903566,0
2026-06-02 06:00:00,Song Tu Tay,11.43,114.33,303.4510192871094,79.30000305175781,6.882226467132568,8.96823501586914,1906.0,51.470699358852094,13.34983023242868,100669.8515625,gfs.20260602_06.f000.grib2,1.0,180.0,5.0,0.2,180.0,300.1580236894503,1
2026-06-02 12:00:00,Song Tu Tay,11.43,114.33,303.416748046875,88.30000305175781,8.197017669677734,7.58389139175415,1606.0,55.762314449030434,13.771951457281684,100715.1640625,gfs.20260602_12.f000.grib2,1.0,180.0,5.0,0.2,180.0,300.69498767949443,1
2026-06-02 18:00:00,Song Tu Tay,11.43,114.33,303.3884582519531,85.4000015258789,9.2373685836792,6.741811752319336,1451.0,50.60132335157783,13.038063674820789,100665.59375,gfs.20260602_18.f000.grib2,1.0,180.0,5.0,0.2,180.0,300.03773463745694,1
2026-06-03 00:00:00,Song Tu Tay,11.43,114.33,303.4056701660156,88.0999984741211,7.539389610290527,7.904582500457764,1492.0,55.27525689716052,13.214188684696824,100770.7578125,gfs.20260603_00.f000.grib2,1.0,180.0,5.0,0.2,180.0,301.08348594308507,1
2026-06-03 06:00:00,Song Tu Tay,11.43,114.33,303.3036804199219,85.0,8.125639915466309,7.308220386505127,1366.0,52.78108248375581,12.702671583381022,100658.0,gfs.20260603_06.f000.grib2,1.0,180.0,5.0,0.2,180.0,301.08348594308507,1
2026-06-03 12:00:00,Song Tu Tay,11.43,114.33,303.2618713378906,76.4000015258789,7.60373067855835,6.657577991485596,1821.0,50.09692793717648,13.319459812176646,100730.3125,gfs.20260603_12.f000.grib2,1.0,180.0,5.0,0.2,180.0,300.3122760496992,0
2026-06-03 18:00:00,Song Tu Tay,11.43,114.33,303.1923217773437,74.19999694824219,6.799538612365723,7.923791885375977,2284.0,51.2620674106204,13.26213009111883,100714.0703125,gfs.20260603_18.f000.grib2,1.0,180.0,5.0,0.2,180.0,300.76229204769714,0
