timestamp,station_name,latitude,longitude,TMP,RH,UGRD,VGRD,PRES,WAVE_H,WAVE_DIR,WAVE_P,CURRENT_VEL,CURRENT_DIR,SST,APCP
2017-01-01 00:00:00,Bach Long Vi,20.13,107.73,293.75,74,-6.4049827049670105,-5.374418625434676,101890.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-01 03:00:00,Bach Long Vi,20.13,107.73,294.25,82,-6.705417754735367,-3.716873755221918,102030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-01 06:00:00,Bach Long Vi,20.13,107.73,294.25,82,-4.8756913441278025,-4.546655733749989,101810.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-01 09:00:00,Bach Long Vi,20.13,107.73,294.04999999999995,84,-4.126563805970025,-5.893343874190246,101680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-01 12:00:00,Bach Long Vi,20.13,107.73,294.34999999999997,84,-3.3333333333333326,-5.773502691896257,101810.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-01 15:00:00,Bach Long Vi,20.13,107.73,294.84999999999997,84,-4.815621272041079,-3.7623756825456893,101910.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-01 18:00:00,Bach Long Vi,20.13,107.73,294.75,85,-5.100628805171189,-2.270946257173218,101800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-01 21:00:00,Bach Long Vi,20.13,107.73,294.34999999999997,88,-5.605008430783347,-1.7136230471249296,101680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-02 00:00:00,Bach Long Vi,20.13,107.73,294.65,87,-5.110568910234443,-2.3830974203711666,101750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-02 03:00:00,Bach Long Vi,20.13,107.73,294.75,88,-4.39510054262499,-4.713168299323542,101910.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-02 06:00:00,Bach Long Vi,20.13,107.73,294.04999999999995,92,-4.206227199907671,-6.007114991452606,101740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-02 09:00:00,Bach Long Vi,20.13,107.73,294.15,88,-4.792875684013984,-5.513572766627473,101640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-02 12:00:00,Bach Long Vi,20.13,107.73,294.65,86,-4.4795118646831815,-4.033370599440896,101820.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-02 15:00:00,Bach Long Vi,20.13,107.73,294.84999999999997,88,-5.405143957718722,-2.406525138198485,101860.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-02 18:00:00,Bach Long Vi,20.13,107.73,294.95,86,-3.480049731027227,-3.025161078122895,101810.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-02 21:00:00,Bach Long Vi,20.13,107.73,294.84999999999997,85,-4.974786426718388,-2.53478029021247,101680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-03 00:00:00,Bach Long Vi,20.13,107.73,294.75,83,-4.113620667976083,-2.3750000000000004,101770.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-03 03:00:00,Bach Long Vi,20.13,107.73,294.75,85,-3.9164055796215456,-3.7820289058323184,101920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-03 06:00:00,Bach Long Vi,20.13,107.73,294.15,88,-4.301566252218164,-4.301566252218164,101650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-03 09:00:00,Bach Long Vi,20.13,107.73,294.34999999999997,89,-4.905138970950664,-3.3085580122019187,101480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-03 12:00:00,Bach Long Vi,20.13,107.73,294.84999999999997,88,-3.901510333756319,-3.512935683384005,101620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-03 15:00:00,Bach Long Vi,20.13,107.73,295.15,85,-5.37981180403593,-1.143514299497677,101720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-03 18:00:00,Bach Long Vi,20.13,107.73,294.95,87,-4.199182951415007,-0.8162384802218866,101620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-03 21:00:00,Bach Long Vi,20.13,107.73,294.75,88,-4.691584715728532,-0.1638337484089634,101480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-04 00:00:00,Bach Long Vi,20.13,107.73,294.84999999999997,87,-6.601787124943802,-0.927820673067103,101610.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-04 03:00:00,Bach Long Vi,20.13,107.73,294.65,91,-6.38584296268884,-1.7110814648444426,101720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-04 06:00:00,Bach Long Vi,20.13,107.73,294.34999999999997,91,-6.003468745767945,-1.835444590759403,101450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-04 09:00:00,Bach Long Vi,20.13,107.73,294.45,88,-4.624012247414897,-4.163479328455117,101320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-04 12:00:00,Bach Long Vi,20.13,107.73,294.95,87,-2.8838148605427594,-4.118514444897431,101490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-04 15:00:00,Bach Long Vi,20.13,107.73,295.04999999999995,88,-3.302870336192126,-2.6746116619618094,101620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-04 18:00:00,Bach Long Vi,20.13,107.73,294.95,87,-4.591859570111476,-0.9760298818944817,101510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-04 21:00:00,Bach Long Vi,20.13,107.73,294.75,90,-4.913792000858294,-1.596587804270562,101350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-05 00:00:00,Bach Long Vi,20.13,107.73,294.75,90,-5.699375858473659,-1.9624524865889725,101480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-05 03:00:00,Bach Long Vi,20.13,107.73,294.84999999999997,88,-3.6752133847812414,-3.941183836503307,101620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-05 06:00:00,Bach Long Vi,20.13,107.73,295.04999999999995,86,-4.9854305983422424,-3.2375764859226606,101310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-05 09:00:00,Bach Long Vi,20.13,107.73,294.75,88,-4.1162221908267265,-3.974989564293151,101250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-05 12:00:00,Bach Long Vi,20.13,107.73,294.54999999999995,89,-2.509239773845718,-2.7867930955402285,101410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-05 15:00:00,Bach Long Vi,20.13,107.73,294.54999999999995,91,-1.4943566771450443,-1.7190607105074251,101460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-05 18:00:00,Bach Long Vi,20.13,107.73,294.34999999999997,92,6.123233995736766e-16,-2.5,101360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-05 21:00:00,Bach Long Vi,20.13,107.73,294.04999999999995,92,-1.0372743061411553,-4.492928632065252,101210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-06 00:00:00,Bach Long Vi,20.13,107.73,294.25,92,-4.50341690387779,-3.3935680472184955,101400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-06 03:00:00,Bach Long Vi,20.13,107.73,294.75,88,-4.984692828701575,-2.324400439573847,101510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-06 06:00:00,Bach Long Vi,20.13,107.73,294.45,89,-5.200352165796242,-1.7906248495143622,101180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-06 09:00:00,Bach Long Vi,20.13,107.73,294.75,85,-3.887776111857386,-2.824634684627718,101060.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-06 12:00:00,Bach Long Vi,20.13,107.73,294.75,89,-2.0234502060161903,-2.8897863784639433,101230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
