timestamp,station_name,latitude,longitude,TMP,RH,UGRD,VGRD,PRES,WAVE_H,WAVE_DIR,WAVE_P,CURRENT_VEL,CURRENT_DIR,SST,APCP
2019-01-01 00:00:00,Bach Long Vi,20.13,107.73,287.25,85,-6.659859733187146,-9.511265403133294,102630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2019-01-01 03:00:00,Bach Long Vi,20.13,107.73,286.95,87,-7.329032242263366,-10.466942788137116,102709.99999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.2
2019-01-01 06:00:00,Bach Long Vi,20.13,107.73,287.15,84,-6.1805555555555545,-10.705036241224311,102450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-01 09:00:00,Bach Long Vi,20.13,107.73,288.34999999999997,81,-5.777777777777777,-10.007404665953514,102330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-01 12:00:00,Bach Long Vi,20.13,107.73,288.15,83,-5.965857701041461,-9.928854566466136,102530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-01 15:00:00,Bach Long Vi,20.13,107.73,288.04999999999995,83,-7.088043606013012,-9.406151562779225,102559.99999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-01 18:00:00,Bach Long Vi,20.13,107.73,287.75,83,-6.648182296818879,-9.85633558482105,102500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-01 21:00:00,Bach Long Vi,20.13,107.73,287.65,84,-5.296555830294712,-10.395076115530959,102390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 00:00:00,Bach Long Vi,20.13,107.73,287.65,86,-6.127454922557871,-11.054221298567363,102520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2019-01-02 03:00:00,Bach Long Vi,20.13,107.73,287.54999999999995,84,-6.767028039790433,-11.262225923113864,102630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2019-01-02 06:00:00,Bach Long Vi,20.13,107.73,288.04999999999995,83,-6.338993213091564,-9.761193554698128,102300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 09:00:00,Bach Long Vi,20.13,107.73,288.75,82,-6.449310407097968,-8.87671424383623,102230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 12:00:00,Bach Long Vi,20.13,107.73,289.34999999999997,83,-6.432983038978734,-8.854241549548036,102400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 15:00:00,Bach Long Vi,20.13,107.73,289.34999999999997,82,-6.755174520934306,-8.646229102073754,102450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 18:00:00,Bach Long Vi,20.13,107.73,289.15,83,-6.62428342204739,-7.8945135665872455,102320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 21:00:00,Bach Long Vi,20.13,107.73,289.15,84,-5.763560946090084,-7.932861083732123,102170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-03 00:00:00,Bach Long Vi,20.13,107.73,289.75,82,-5.75067688789735,-7.631405984896354,102320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2019-01-03 03:00:00,Bach Long Vi,20.13,107.73,289.34999999999997,83,-5.763560946090084,-7.932861083732123,102440.00000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2019-01-03 06:00:00,Bach Long Vi,20.13,107.73,289.04999999999995,85,-4.7398334189747775,-7.5853190822880325,102140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
2019-01-03 09:00:00,Bach Long Vi,20.13,107.73,289.25,85,-3.86010148700382,-7.914380907689887,102070.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
2019-01-03 12:00:00,Bach Long Vi,20.13,107.73,290.25,83,-4.333688630207903,-6.189148779072382,102190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
2019-01-03 15:00:00,Bach Long Vi,20.13,107.73,290.65,84,-4.000205189212664,-5.505810100607281,102190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2019-01-03 18:00:00,Bach Long Vi,20.13,107.73,291.25,85,-5.018479547691436,-5.573586191080457,102110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
