timestamp,station_name,latitude,longitude,TMP,RH,UGRD,VGRD,PRES,WAVE_H,WAVE_DIR,WAVE_P,CURRENT_VEL,CURRENT_DIR,SST,APCP
2000-01-01 00:00:00,Bach Long Vi,20.13,107.73,291.45,93,-3.0090751157602416,-3.993177550236464,101580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-01 03:00:00,Bach Long Vi,20.13,107.73,291.95,90,-3.1034130952076255,-3.1034130952076255,101720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-01 06:00:00,Bach Long Vi,20.13,107.73,291.95,92,-3.0270022536844863,-3.874386205233049,101460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-01 09:00:00,Bach Long Vi,20.13,107.73,291.75,92,-3.5835063778293663,-2.9018662476186954,101340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-01 12:00:00,Bach Long Vi,20.13,107.73,291.54999999999995,92,-2.788232615823019,-2.4237736348815964,101510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-01 15:00:00,Bach Long Vi,20.13,107.73,291.45,92,-1.5881229777623496,-2.1075103737359115,101640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-01 18:00:00,Bach Long Vi,20.13,107.73,291.54999999999995,92,-1.5259125130134763,-2.994771928522014,101590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-01 21:00:00,Bach Long Vi,20.13,107.73,291.65,91,-2.194287415407809,-4.306531533577111,101520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-02 00:00:00,Bach Long Vi,20.13,107.73,291.84999999999997,90,-4.083391500707036,-3.807824177015617,101700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-02 03:00:00,Bach Long Vi,20.13,107.73,291.95,90,-3.7945120561200483,-3.2985190068689394,101850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-02 06:00:00,Bach Long Vi,20.13,107.73,291.84999999999997,90,-1.6805555555555551,-2.910807607164363,101600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-02 09:00:00,Bach Long Vi,20.13,107.73,291.95,90,-1.4125292507648048,-2.8961141491862046,101400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-02 12:00:00,Bach Long Vi,20.13,107.73,291.65,90,-1.822386191640298,-2.096415500618811,101470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-02 15:00:00,Bach Long Vi,20.13,107.73,292.15,86,-3.193633276841157,-1.290311599543697,101540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-02 18:00:00,Bach Long Vi,20.13,107.73,292.15,85,-2.7955685598180797,-1.8154634500500901,101420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-02 21:00:00,Bach Long Vi,20.13,107.73,292.15,86,-2.1780010621364716,-2.1032711772230748,101310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-03 00:00:00,Bach Long Vi,20.13,107.73,292.04999999999995,87,-3.3034860603643685,-2.4001231135275987,101440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-03 03:00:00,Bach Long Vi,20.13,107.73,292.25,89,-4.698463103929542,-1.7101007166283442,101580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-03 06:00:00,Bach Long Vi,20.13,107.73,292.25,90,-4.195204445603096,-0.9685392617583073,101350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-03 09:00:00,Bach Long Vi,20.13,107.73,292.25,91,-3.9150431536963253,-0.4807068545425262,101150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-03 12:00:00,Bach Long Vi,20.13,107.73,292.25,92,-2.5904050674313353,0.5035237377992154,101260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-03 15:00:00,Bach Long Vi,20.13,107.73,292.15,94,-1.699837066705777,0.6867787545958388,101370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-03 18:00:00,Bach Long Vi,20.13,107.73,291.84999999999997,96,-0.9930198396394628,0.8041316107859031,101240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-03 21:00:00,Bach Long Vi,20.13,107.73,291.65,97,-0.607619440966348,-0.1974275241839942,101140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-04 00:00:00,Bach Long Vi,20.13,107.73,291.65,97,-1.1147172382160915,-1.0036959095382874,101270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-04 03:00:00,Bach Long Vi,20.13,107.73,292.15,95,-2.0028124684290294,-0.31721433188713494,101430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-04 06:00:00,Bach Long Vi,20.13,107.73,292.75,92,-2.505846988762422,0.9120537155351165,101170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-04 09:00:00,Bach Long Vi,20.13,107.73,292.95,91,-2.6032740578993745,0.7959007517452276,101040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-04 12:00:00,Bach Long Vi,20.13,107.73,292.45,92,-1.893069319474014,0.2998327246604424,101120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-04 15:00:00,Bach Long Vi,20.13,107.73,292.75,89,-2.0034692133618845,2.003469213361884,101200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-04 18:00:00,Bach Long Vi,20.13,107.73,292.65,91,-1.7978155430554388,1.306189449538829,101160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-04 21:00:00,Bach Long Vi,20.13,107.73,292.45,93,-2.3074894739127743,-0.618289941078244,101090.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-05 00:00:00,Bach Long Vi,20.13,107.73,292.45,93,-3.292294468650459,-0.5214482168007697,101180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-05 03:00:00,Bach Long Vi,20.13,107.73,292.84999999999997,92,-3.603475472365159,0.5064354507157933,101280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-05 06:00:00,Bach Long Vi,20.13,107.73,293.04999999999995,92,-3.5072640494118485,1.8648453743995113,101010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-05 09:00:00,Bach Long Vi,20.13,107.73,293.15,91,-3.083620441571491,2.3236746727259647,100840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-05 12:00:00,Bach Long Vi,20.13,107.73,292.84999999999997,92,-1.8029352449113683,2.0023624464252006,100990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-05 15:00:00,Bach Long Vi,20.13,107.73,293.04999999999995,93,-1.6931118466197614,2.5101415391249873,101030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-05 18:00:00,Bach Long Vi,20.13,107.73,292.84999999999997,95,-1.70884138786749,1.7088413878674895,101010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-05 21:00:00,Bach Long Vi,20.13,107.73,292.84999999999997,95,-2.6977697537925582,1.3745823464336275,100950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-06 00:00:00,Bach Long Vi,20.13,107.73,292.95,94,-4.094826667381911,1.3304898368921343,101110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-06 03:00:00,Bach Long Vi,20.13,107.73,293.04999999999995,93,-4.400328764205756,1.1790645388003727,101240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-06 06:00:00,Bach Long Vi,20.13,107.73,292.95,95,-4.512589628154886,1.2939642536964675,101020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-06 09:00:00,Bach Long Vi,20.13,107.73,292.75,96,-4.704252740988799,0.411568785197275,100930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-06 12:00:00,Bach Long Vi,20.13,107.73,292.15,98,-3.888888888888889,-2.3812576650087424e-16,101110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-06 15:00:00,Bach Long Vi,20.13,107.73,292.45,95,-3.392115593708717,-0.5981215008527604,101260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-06 18:00:00,Bach Long Vi,20.13,107.73,292.34999999999997,95,-2.3112166646562446,-2.4784764332649662,101290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-06 21:00:00,Bach Long Vi,20.13,107.73,292.04999999999995,97,-3.1842929225417533,-4.7209083992717655,101230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-07 00:00:00,Bach Long Vi,20.13,107.73,291.65,95,-4.981305625115945,-5.532300367442824,101360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
