timestamp,station_name,latitude,longitude,TMP,RH,UGRD,VGRD,CAPE,PWAT,PRES,WAVE_H,WAVE_DIR,WAVE_P,CURRENT_VEL,CURRENT_DIR,SST,storm_severity,APCP
2020-03-14 21:00:00,Phu Quy,10.52,108.94,299.45,84,-7.346194045696064,-4.955070450199117,0.0,45.774999999999984,101030.0,1.3817623640160903,53.767517014836024,3.70575814481995,0.26372475577633914,110.66556718927293,273.15,0,0.0
2020-03-15 00:00:00,Phu Quy,10.52,108.94,299.35,86,-7.169741012116334,-6.232560775409819,0.0,46.42499999999995,101230.0,1.5661057753686118,49.967364453732564,4.325002813770583,0.25606290214006466,89.47106422145589,273.15,0,0.0
2020-03-15 03:00:00,Phu Quy,10.52,108.94,299.65,84,-8.390252188019927,-7.824036741828107,168.0,50.07499999999997,101310.0,2.349272580926411,49.34112118168182,4.585284136149736,0.3283238615668593,100.74118140753399,273.15,1,0.0
2020-03-15 06:00:00,Phu Quy,10.52,108.94,299.54999999999995,85,-7.40497934742579,-7.40497934742579,0.0,46.32499999999993,101050.0,1.874644461012661,49.95062828824246,5.059534587867923,0.2817858515498355,95.17348083534847,273.15,0,0.0
2020-03-15 09:00:00,Phu Quy,10.52,108.94,299.75,84,-8.596720972779641,-7.213505397593385,168.0,50.225,100890.0,2.067992484198199,43.887674952851015,5.247055523551824,0.30488816255979106,89.49359650753257,273.15,1,0.0
2020-03-15 12:00:00,Phu Quy,10.52,108.94,299.95,84,-8.607516052731933,-6.486228582860965,420.0000000000001,46.524999999999984,101040.0,2.125752129891636,55.10358518613577,5.6196273844730475,0.3435984780510259,96.51417263532177,273.15,0,0.0
2020-03-15 15:00:00,Phu Quy,10.52,108.94,299.65,85,-7.966378902351482,-6.925067528233132,375.0,46.474999999999966,101160.0,1.8589007922610867,46.12289513879165,4.666849760614992,0.29588811639823315,90.50465171469001,273.15,0,0.0
2020-03-15 18:00:00,Phu Quy,10.52,108.94,299.25,87,-7.923885911267593,-6.190818168552453,315.0000000000002,46.675,101080.0,1.7103180479509708,58.08675467640647,4.586982800747364,0.27945999580678405,94.50590749355221,273.15,0,0.0
2020-03-15 21:00:00,Phu Quy,10.52,108.94,298.85,89,-7.149635231997314,-7.149635231997314,0.0,46.87499999999995,101030.0,1.6691777243638972,40.711216793339496,5.021790322779889,0.28870738803283963,89.50295317964517,273.15,0,0.0
2020-05-10 00:00:00,Phu Quy,10.52,108.94,301.85,80,-0.696826568560306,1.815295273744559,0.0,47.77499999999995,100990.0,0.22449139414333644,164.8204979198878,2.0,0.07147258592163783,205.12232383155555,273.15,0,0.0
2020-05-10 03:00:00,Phu Quy,10.52,108.94,301.95,79,-2.3812576650087418e-17,0.1944444444444444,0.0,47.524999999999984,101020.0,0.1,177.1112572900974,2.0,0.05,221.98355286531444,273.15,0,0.0
2020-05-10 06:00:00,Phu Quy,10.52,108.94,301.95,80,-0.8989146990043791,0.4982765541420687,0.0,47.92499999999998,100810.0,0.18998244119569474,124.28998387261511,2.0,0.05,170.4987423284904,273.15,0,0.0
2020-05-10 09:00:00,Phu Quy,10.52,108.94,302.65,75,-2.010329026964758,2.482549599098657,150.0,50.974999999999966,100550.0,0.21770233333692987,151.1952804239312,2.0,0.07890414331853213,185.7092793942627,273.15,1,0.0
2020-05-10 12:00:00,Phu Quy,10.52,108.94,302.65,77,-3.4004192034474587,1.513964171448812,979.0,51.77499999999996,100640.0,0.21240068943793808,109.16544056182786,2.0,0.11176517768477241,159.2775919395596,273.15,1,0.0
2020-05-10 15:00:00,Phu Quy,10.52,108.94,302.45,76,-4.192169062842113,1.2020851350908013,947.0,51.07499999999998,100790.0,0.4393302680615817,102.31331015736447,2.0,0.11561590089219462,155.0758328248911,273.15,1,0.0
2020-05-10 18:00:00,Phu Quy,10.52,108.94,302.25,79,-3.816282753742171,0.881058296180138,765.0000000000002,47.975,100810.0,0.4310286551571644,96.02309437286492,2.0,0.10748004928522227,159.41023268999902,273.15,0,0.0
2020-05-10 21:00:00,Phu Quy,10.52,108.94,301.85,80,-3.097398798023472,0.8881648131881079,0.0,47.77499999999995,100820.0,0.1,102.11343346666632,2.0,0.07977645649609838,151.23956854229687,273.15,0,0.0
2020-05-11 00:00:00,Phu Quy,10.52,108.94,301.75,80,-3.099555792270544,-0.7728060553878272,0.0,47.625,101000.0,0.21770233333692987,86.1952804239312,2.0,0.07890414331853213,120.7092793942627,273.15,0,0.0
2020-05-11 03:00:00,Phu Quy,10.52,108.94,302.04999999999995,77,-1.5927956416730396,-1.115287515127034,0.0,46.87499999999993,101010.0,0.22449139414333644,60.82049791988781,2.0,0.07147258592163783,101.12232383155553,273.15,0,0.0
2020-05-11 06:00:00,Phu Quy,10.52,108.94,302.04999999999995,78,-1.0939336639887696,-1.50567051730893,0.0,47.274999999999935,100830.0,0.2677138040181506,41.726101195728674,2.0,0.05329710534682983,86.7122500170085,273.15,0,0.0
2020-05-11 09:00:00,Phu Quy,10.52,108.94,302.15,78,-1.9050203796256624,-0.5104486722855269,156.0,51.42499999999997,100590.0,0.11282918973845206,70.47683244647027,2.0,0.07433104617369166,124.51727439132237,273.15,1,0.0
2020-05-11 12:00:00,Phu Quy,10.52,108.94,302.54999999999995,77,-3.192773378341652,1.626799290733376,963.9999999999998,51.62499999999993,100710.0,0.161032305249603,126.28551550412354,2.0,0.09382535595726586,163.3878190596354,273.15,1,0.0
2020-05-11 15:00:00,Phu Quy,10.52,108.94,302.45,77,-2.59876902888274,1.324138957573678,795.0000000000001,47.47499999999998,100890.0,0.19715747600815087,111.96241945736624,2.0,0.11766153672268526,158.68106868500928,273.15,0,0.0
2020-05-11 18:00:00,Phu Quy,10.52,108.94,301.95,81,-2.398653199799861,0.2945175798957727,882.0000000000001,52.32499999999998,100770.0,0.24500496873675787,100.6654061345503,2.0,0.07747390132957493,137.69019543462747,273.15,1,0.0
2020-05-11 21:00:00,Phu Quy,10.52,108.94,301.75,82,-2.090565922898871,-0.2938098798045827,164.0,52.425,100730.0,0.160908196315191,81.51717624044157,2.0,0.0952630903049417,124.50442498009745,273.15,1,0.0
2020-05-12 00:00:00,Phu Quy,10.52,108.94,301.85,81,-2.186549267848489,-1.2120240506158428,0.0,48.17499999999995,100900.0,0.26822237443519625,61.957554135867674,2.0,0.08217050793527512,103.08929323386332,273.15,0,0.0
2020-05-12 03:00:00,Phu Quy,10.52,108.94,302.04999999999995,79,-2.888888888888889,-1.7689342654350655e-16,0.0,47.67499999999993,100970.0,0.340278120418735,92.34557787889808,2.0,0.09937403705329301,137.09654275509436,273.15,0,0.0
2020-05-12 06:00:00,Phu Quy,10.52,108.94,302.35,79,-3.005102570677101,0.8052148069856203,0.0,48.12499999999995,100850.0,0.1,103.73260499230624,2.0,0.1212310306022025,152.2370030133876,273.15,0,0.0
2020-05-12 09:00:00,Phu Quy,10.52,108.94,302.65,78,-3.3963458358812697,0.72191559311722,156.0,52.17499999999997,100620.0,0.14294086341425433,103.64234797536162,2.0,0.10696526879026892,152.72211095100747,273.15,1,0.0
2020-05-12 12:00:00,Phu Quy,10.52,108.94,302.85,77,-4.691584715728532,-0.1638337484089634,1009.0,52.074999999999946,100750.0,0.3606399498752404,76.38056141059079,2.188185297155839,0.1486642095759521,131.83638366554453,273.15,1,0.0
2020-05-12 15:00:00,Phu Quy,10.52,108.94,302.65,77,-5.00023508504604,-0.5255458847623687,825.0,47.77499999999996,100940.0,0.4741342666189764,92.50631209563016,2.0,0.1535621100989796,127.45762777298653,273.15,0,0.0
2020-05-12 18:00:00,Phu Quy,10.52,108.94,302.25,78,-4.40427911763793,-0.7765932390104389,765.0000000000002,47.575,100870.0,0.30310468935922574,71.33071653310553,2.0,0.12960710817159954,119.49039109934684,273.15,0,0.0
2020-05-12 21:00:00,Phu Quy,10.52,108.94,300.85,86,-6.090698960211625,-1.6319978677297835,0.0,48.67499999999995,100810.0,0.7262649353121151,68.84816426322132,2.6356715359986786,0.18697456360091574,118.67124909306544,273.15,0,0.1
2020-05-13 00:00:00,Phu Quy,10.52,108.94,301.15,87,-4.021733326374634,-3.374634950854331,0.0,49.52499999999996,100900.0,0.37049429587598204,59.32138142835729,2.837271319022732,0.18488386269999849,104.05946739512878,273.15,0,0.0
2020-05-13 03:00:00,Phu Quy,10.52,108.94,301.95,80,-3.323508802829457,-2.992500767327116,0.0,47.92499999999998,100950.0,0.3031046893592256,39.33071653310552,2.0,0.1296071081715995,87.49039109934684,273.15,0,0.0
2020-05-13 06:00:00,Phu Quy,10.52,108.94,302.25,80,-4.415469711939237,-1.965893774866368,160.0,52.375,100760.0,0.5552821801962157,66.38805057093357,2.3638549906998527,0.1398173614085083,107.50930170198939,273.15,1,0.0
2020-05-13 09:00:00,Phu Quy,10.52,108.94,302.54999999999995,79,-5.393085863447299,-1.4450730018224076,158.0,52.42499999999993,100570.0,0.5523673963969603,72.01650790280361,2.225018200701884,0.17088729200921418,126.8386720414136,273.15,1,0.0
2020-05-13 12:00:00,Phu Quy,10.52,108.94,302.75,78,-6.306922220793976,-1.5724923213978397,996.0000000000002,52.325,100660.0,0.8143197112997584,79.95871300012843,2.8603275123221548,0.1641505245214407,125.62854756872393,273.15,1,0.0
2020-05-13 15:00:00,Phu Quy,10.52,108.94,302.65,79,-6.209759998160312,-1.0949482313998111,825.0,48.57499999999997,100850.0,0.7262649353121151,73.84816426322132,2.6356715359986786,0.18697456360091574,123.67124909306544,273.15,0,0.1
2020-05-13 18:00:00,Phu Quy,10.52,108.94,300.95,87,-4.923390336019251,-3.076475728464995,570.0000000000001,49.22499999999998,100820.0,0.5926484167101541,59.27956770013569,3.0773319863615383,0.1534579873938661,111.926979131862,273.15,0,0.3
2020-05-13 21:00:00,Phu Quy,10.52,108.94,300.65,87,-4.77678497689875,-2.4338935124925705,174.0,52.77499999999996,100760.0,0.5362197403664816,56.31474644872108,2.3826347847720823,0.13871127232899225,98.27728398324672,273.15,1,0.2
2020-05-14 00:00:00,Phu Quy,10.52,108.94,301.54999999999995,84,-5.523895611160442,-4.162553910135001,0.0,48.92499999999993,100860.0,0.8728472241542475,46.15838746556676,2.9311046576876163,0.19226589513399858,96.03390815657826,273.15,0,0.0
2020-05-14 03:00:00,Phu Quy,10.52,108.94,302.15,79,-5.020283078249975,-3.386223693239522,0.0,47.82499999999997,100930.0,0.6743949358137304,64.08522813008092,2.0371631690278402,0.1645292431099061,112.35837457790544,273.15,0,0.0
2020-05-14 06:00:00,Phu Quy,10.52,108.94,302.45,78,-4.900535883036023,-2.496947748567508,156.0,51.87499999999999,100740.0,0.6913338839195328,61.205246243024476,2.277691054816452,0.14777590425245293,105.90995229758572,273.15,1,0.0
2020-05-14 09:00:00,Phu Quy,10.52,108.94,302.45,80,-6.094205561856733,-2.3393463373096,160.0,52.67499999999998,100480.0,0.841319491722671,73.21426398313834,2.1484132968505216,0.1713653820729205,108.98876399654465,273.15,1,0.0
2020-05-14 12:00:00,Phu Quy,10.52,108.94,302.54999999999995,80,-5.873078879911927,-2.13762589578543,969.9999999999998,52.82499999999993,100560.0,0.6412414677583701,69.26566083355871,2.3964661293131897,0.16740549178335393,113.32076462384443,273.15,1,0.0
